,0,1
0,13.00025463,77.67883301
1,13.00021267,77.67845917
2,13.0002203,77.67831421
3,13.00027561,77.67765045
4,13.00028038,77.67762756
5,12.99973106,77.6757431
6,12.99927139,77.67465973
7,12.99884129,77.67381287
8,12.99851322,77.67311096
9,12.99812126,77.67232513
10,12.99808979,77.6722641
11,12.99764347,77.67137146
12,12.99742126,77.67089081
13,12.99693966,77.66988373
14,12.99687481,77.66973877
15,12.99683571,77.6696167
16,12.99602032,77.66770172
17,12.99359608,77.66741943
18,12.99348831,77.66744232
19,12.99248314,77.66781616
20,12.99209785,77.66793823
21,12.99409771,77.66704559
22,12.9945507,77.66686249
23,12.99764347,77.67058563
24,12.99803543,77.67147064
25,13.00028324,77.6795578
26,13.00019073,77.67684174
27,12.99808598,77.67230225
28,12.99726295,77.67053986
29,12.99713135,77.67027283
30,12.9968462,77.66968536
31,12.9967947,77.6696167
32,12.99674606,77.66945648
33,12.9963398,77.66845703
34,12.99632835,77.66841888
35,12.9963131,77.66838837
36,12.99624634,77.66822815
37,12.99595547,77.66762543
38,12.99580288,77.66727448
39,12.99337101,77.66668701
40,12.9954052,77.6658783
41,12.99597836,77.66708374
42,12.99609089,77.66736603
43,12.99611759,77.66741943
44,12.99612522,77.66742706
45,12.99614143,77.66744995
46,12.99638081,77.66796112
47,12.99642086,77.66804504
48,12.99669838,77.66870117
49,12.99693108,77.66925812
50,12.99830055,77.67191315
51,12.99831963,77.67194366
52,12.99853039,77.67237854
53,12.99862766,77.6725769
54,12.99863815,77.67260742
55,12.99874783,77.67284393
56,12.99880505,77.67295837
57,12.99880981,77.67297363
58,12.99882603,77.67301178
59,12.99970818,77.67478943
60,13.0,77.67546844
61,13.00025272,77.67604828
62,12.9988699,77.68215942
63,13.00034618,77.68067169
64,13.00030613,77.68034363
65,13.00033569,77.67927551
66,13.00034142,77.67922211
67,13.00034142,77.67921448
68,13.00033569,77.67920685
69,13.00033474,77.67919159
70,13.0003376,77.6791687
71,13.00032997,77.67890167
72,13.00028133,77.67698669
73,13.00024319,77.67687225
74,13.00023842,77.67686462
75,13.00023556,77.67686462
76,13.0003252,77.67786407
77,13.00022793,77.67685699
78,13.00022602,77.67684937
79,12.99899006,77.67414856
80,12.99897957,77.67411804
81,12.99945641,77.67481232
82,12.99938965,77.67468262
83,12.99871254,77.67357635
84,12.99869537,77.67353821
85,12.99895477,77.67408752
86,12.99841118,77.67294312
87,12.99875259,77.67359924
88,12.99830532,77.67272949
89,12.99827099,77.67266083
90,12.99847031,77.67300415
91,12.99807644,77.67221832
92,12.99711514,77.67025757
93,12.99737453,77.6706543
94,12.99637508,77.66844177
95,12.99632454,77.66835022
96,12.99549007,77.66636658
97,12.9957304,77.66691589
98,12.99510479,77.66568756
99,12.9949379,77.66512299
100,12.99493599,77.66511536
101,12.99498272,77.66519165
102,12.99493122,77.66507721
103,12.99484253,77.66487122
104,12.9947834,77.66474915
105,12.9947834,77.66474152
106,12.99477005,77.66471863
107,12.99474144,77.66467285
108,12.99473953,77.66467285
109,12.99467564,77.66448975
110,12.99463558,77.66439819
111,12.99977779,77.68144989
112,13.00014973,77.68104553
113,13.00024033,77.68016052
114,13.00024128,77.67988586
115,13.00024605,77.67974854
116,13.00026989,77.67893982
117,13.00026608,77.67888641
118,13.00023556,77.67861938
119,13.00025272,77.67799377
120,13.00018024,77.67689514
121,12.99964142,77.67553711
122,12.99898148,77.6741333
123,12.99895096,77.67406464
124,12.99888515,77.67393494
125,12.99632263,77.66841125
126,12.99505615,77.66596222
127,12.99555588,77.66611481
128,12.99558258,77.66616058
129,12.99582481,77.66673279
130,12.99622631,77.66750336
131,12.99685955,77.66899109
132,12.99697113,77.66920471
133,13.00028038,77.67926025
134,13.00025082,77.6787262
135,13.00024605,77.67864227
136,13.00022507,77.67832947
137,13.00022602,77.67829895
138,13.00027084,77.67693329
139,13.00025272,77.67686462
140,13.00024605,77.67684174
141,12.99893284,77.67404175
142,12.99805546,77.67220306
143,12.99680996,77.6696167
144,12.99633026,77.6685791
145,12.9961729,77.66820526
146,12.99668789,77.66857147
147,12.99678135,77.66877747
148,12.99815464,77.67165375
149,12.99875832,77.67294312
150,12.99936771,77.67414856
151,12.99940491,77.67422485
152,13.00006962,77.67565918
153,13.00017834,77.67592621
154,13.00024033,77.67605591
155,13.00025272,77.67608643
156,12.99823475,77.68243408
157,12.99960613,77.6815567
158,12.99968529,77.68151093
159,13.00025272,77.67755127
160,13.00026321,77.67752838
161,13.00026512,77.67752075
162,12.99908829,77.67438507
163,12.99906826,77.67435455
164,12.99905968,77.67433929
165,12.99905777,77.67433929
166,12.99895,77.6740799
167,12.99872303,77.67362976
168,12.99838638,77.67299652
169,12.9976778,77.67155457
170,12.99765491,77.67150879
171,12.99680805,77.66950226
172,12.99444103,77.66709137
173,12.99395561,77.66723633
174,12.99517536,77.66550446
175,12.99568462,77.66651154
176,12.99587345,77.66695404
177,12.99637127,77.66796875
178,12.99674606,77.6688385
179,12.99683571,77.66904449
180,12.99789047,77.67124939
181,12.9979248,77.67131805
182,13.00026321,77.67997742
183,13.00026512,77.67988586
184,13.00028038,77.67919159
185,13.00026989,77.67874146
186,13.00024986,77.67847443
187,13.00034142,77.6776123
188,13.00034142,77.67749023
189,13.00016785,77.67669678
190,13.00016117,77.67668152
191,12.99961281,77.67546844
192,12.99955463,77.67534637
193,12.99952984,77.6753006
194,12.99713802,77.67018127
195,12.99685097,77.669487
196,12.99682522,77.66944885
197,12.99679279,77.66936493
198,12.9960556,77.6673584
199,12.99613953,77.66751862
200,12.99809456,77.67162323
201,12.99996758,77.67552948
202,12.99747467,77.68289185
203,12.99755096,77.68284607
204,12.99763107,77.68279266
205,12.99964142,77.68153381
206,13.00024796,77.67987823
207,13.0002346,77.67700958
208,12.99955273,77.67536926
209,12.99730301,77.67057037
210,12.99685001,77.66955566
211,12.99664783,77.66908264
212,12.99658585,77.66893768
213,12.99551964,77.66659546
214,12.99454975,77.66421509
215,12.99602795,77.66721344
216,13.00010109,77.67579651
217,13.00016499,77.67593384
218,13.00027275,77.67613983
219,13.00041103,77.67644501
220,12.99380779,77.66727448
221,12.99508095,77.66663361
222,12.99456501,77.66439056
223,12.99509621,77.66531372
224,12.99576569,77.66667938
225,12.99788284,77.6710968
226,12.99807453,77.67149353
227,12.99811268,77.67156982
228,12.99991131,77.67534637
229,13.00030518,77.67620087
230,13.0004034,77.67655182
231,13.0003376,77.67995453
232,13.00033474,77.67988586
233,12.99723053,77.67054749
234,12.99714279,77.67035675
235,12.99712753,77.6703186
236,12.99689102,77.66976929
237,12.99688625,77.66975403000001
238,12.99687767,77.66973877
239,12.99687481,77.66970825
240,12.99650764,77.66877747
241,12.99625015,77.66828156
242,12.99489307,77.66519928
243,12.99487019,77.6652298
244,12.9950428,77.6656723
245,12.99684811,77.66904449
246,12.99689484,77.66915131
247,12.99699306,77.66937256
248,12.99706554,77.66950226
249,12.99801636,77.67137909
250,13.00031757,77.67617798
251,13.00037289,77.67626953
252,13.00039768,77.6763382
253,13.00041294,77.67639923
254,12.99969482,77.68148041
255,12.99983501,77.6813736
256,13.00004005,77.68118286
257,13.00008488,77.68112183
258,13.00025845,77.67884827
259,13.0002346,77.67801666
260,13.00023556,77.67800903
261,13.0002346,77.67799377
262,13.00025558,77.67720795
263,12.99971581,77.67575836
264,12.99884605,77.67391968
265,12.9987812,77.67377472
266,12.99831581,77.67281342
267,12.9974308,77.67092896
268,12.99742126,77.67086792
269,12.99692345,77.66973877
270,12.99483109,77.66470337
271,12.99593544,77.66693878
272,12.9960413,77.66712189
273,12.99610138,77.66725159
274,12.99751568,77.67025757
275,12.99808502,77.67146301
276,13.00038624,77.67623901
277,13.00042057,77.67637634
278,12.97278309,77.62158203
279,12.97270489,77.62030029
280,12.97270584,77.62028503
281,12.97199631,77.61956024
282,12.9715414,77.6195755
283,12.96980572,77.61978912
284,12.969491,77.61982727
285,12.9687748,77.61990356
286,12.96815014,77.62007141
287,12.9678154,77.62019348
288,12.96772099,77.62021637
289,12.96763611,77.62024689
290,12.96708584,77.62052917
291,12.96706772,77.62054443
292,12.96662331,77.62397766
293,12.96564579,77.62538147
294,12.96506977,77.62558746
295,12.96449757,77.62591553
296,12.96440983,77.6259613
297,12.96259594,77.6279068
298,12.96269512,77.62775421
299,12.96261787,77.62787628
300,12.96206093,77.62953949
301,12.96133804,77.63183594
302,12.97278309,77.62158203
303,12.97270489,77.62030029
304,12.97270584,77.62028503
305,12.97199631,77.61956024
306,12.9715414,77.6195755
307,12.96980572,77.61978912
308,12.969491,77.61982727
309,12.9687748,77.61990356
310,12.96815014,77.62007141
311,12.9678154,77.62019348
312,12.96772099,77.62021637
313,12.96763611,77.62024689
314,12.96708584,77.62052917
315,12.96706772,77.62054443
316,12.96662331,77.62397766
317,12.96564579,77.62538147
318,12.96506977,77.62558746
319,12.96449757,77.62591553
320,12.96440983,77.6259613
321,12.96259594,77.6279068
322,12.96269512,77.62775421
323,12.96261787,77.62787628
324,12.96206093,77.62953949
325,12.96133804,77.63183594
326,12.96526623,77.62542725
327,12.96605015,77.62498474
328,12.96643257,77.62432098
329,12.96699333,77.62304688
330,12.96679974,77.62094116
331,12.96690845,77.62348175
332,12.96639538,77.62458038
333,12.96338272,77.6266861
334,12.96170521,77.63436127
335,13.0045414,77.71808624
336,13.0045414,77.71808624
337,13.0063076,77.71694946
338,13.00871563,77.7177124
339,13.01002598,77.71778107
340,13.01390076,77.71704865
341,13.01465797,77.71694183
342,13.01528645,77.7168808
343,13.01583767,77.71691132
344,13.01588535,77.71692657
345,13.01593018,77.7169342
346,13.0160532,77.71694946
347,13.01613998,77.71694946
348,13.01906586,77.72006226
349,13.01990604,77.72024536
350,13.00451756,77.71777344
351,13.00452995,77.71279907
352,13.00456047,77.7146759
353,13.00871277,77.71772766
354,13.0098896,77.7177887
355,13.0118351,77.71768951
356,13.01349831,77.71707916
357,13.01558018,77.71690369
358,13.01695633,77.71581268
359,13.01800537,77.71533966
360,13.01780033,77.71595001
361,13.01657295,77.71619415
362,13.01746082,77.72670746
363,13.00462055,77.71336365
364,13.00463104,77.71389771
365,13.00447083,77.7162323
366,13.00452042,77.71779633
367,13.02853775,77.72434998
368,12.92487335,77.68458557
369,12.92483807,77.68505859
370,12.9248476,77.6854248
371,12.92433262,77.68469238
372,12.92395306,77.68461609
373,12.92708015,77.68322754
374,12.92487335,77.68458557
375,12.92483807,77.68505859
376,12.9248476,77.6854248
377,12.92433262,77.68469238
378,12.92395306,77.68461609
379,12.92708015,77.68322754
380,12.92881489,77.68300629
381,12.9264431,77.67753601
382,12.92671585,77.6781311
383,12.92745781,77.67963409
384,12.9274931,77.6796875
385,12.9279213,77.6804657
386,12.92848969,77.68164063
387,12.92852306,77.68170929
388,12.93334103,77.68876648
389,12.9335146,77.68895721
390,12.93427753,77.6897583
391,12.9348259,77.69034576
392,12.93499279,77.6905365
393,12.9355154,77.69110107
394,12.93640041,77.69205475
395,12.93718338,77.69287872
396,12.93742085,77.6931076
397,12.93819141,77.69391632
398,12.9409914,77.6960144
399,12.94171619,77.6964798
400,12.94196129,77.69667053
401,12.94230843,77.69688416
402,12.94334126,77.69741821
403,12.94391346,77.69761658
404,12.94436646,77.69778442
405,12.94452953,77.69783783
406,12.94589615,77.69830322
407,12.94742012,77.69881439
408,12.94998264,77.69941711
409,12.95040131,77.69949341
410,12.95137024,77.69966888
411,12.95210266,77.69980621
412,12.95353317,77.70006561
413,12.95428562,77.70059967
414,12.95183468,77.70002747
415,12.95083618,77.69986725
416,12.95076275,77.69985199
417,12.95041847,77.69976807
418,12.94890785,77.69950867
419,12.94775009,77.69920349
420,12.94760323,77.69915771
421,12.94756603,77.69914246
422,12.94753647,77.69914246
423,12.94651318,77.69880676
424,12.94651031,77.69880676
425,12.94650459,77.69880676
426,12.94270134,77.69740295
427,12.9426899,77.69740295
428,12.94192982,77.69698334
429,12.94108295,77.69647217
430,12.94107819,77.69646454
431,12.94107342,77.69646454
432,12.94106293,77.69647217
433,12.94105816,77.69647217
434,12.94104958,77.69646454
435,12.94103622,77.69646454
436,12.94102001,77.69644165
437,12.94100761,77.69642639
438,12.9405632,77.69613647
439,12.94055271,77.69612885
440,12.93990135,77.69574738
441,12.93988514,77.69573975
442,12.9398632,77.69572449
443,12.93985558,77.69571686
444,12.93984604,77.69570923
445,12.93984032,77.69570923
446,12.93983269,77.69571686
447,12.93975067,77.69566345
448,12.93973541,77.69564819
449,12.93973064,77.69564819
450,12.93972015,77.69564819
451,12.93971539,77.69564819
452,12.93970776,77.69564819
453,12.93898487,77.69511414
454,12.93448067,77.69033813
455,12.93384266,77.68965912
456,12.93218327,77.68780518
457,12.93138123,77.68694305
458,12.92859268,77.68388367
459,12.92812824,77.6829071
460,12.92879772,77.6829071
461,12.92774487,77.68075562
462,12.92679596,77.67875671
463,12.92635632,77.67784119
464,12.92617607,77.67698669
465,12.92691803,77.67857361
466,12.92855263,77.68179321
467,12.92957115,77.6838913
468,12.93018055,77.68509674
469,12.93132305,77.6864624
470,12.93218327,77.68745422
471,12.93293476,77.68829346
472,12.93387032,77.68928528000001
473,12.93425083,77.68968201
474,12.93501472,77.69055939
475,12.93521118,77.69075012
476,12.93577957,77.6913681
477,12.93612099,77.69176483
478,12.93664837,77.69234467
479,12.93871117,77.69451141
480,12.93887615,77.69467163
481,12.93937588,77.69512939
482,12.9399147,77.69547272
483,12.94141006,77.69634247
484,12.94149113,77.69639587
485,12.94208527,77.69676208
486,12.9426527,77.69705963
487,12.94361496,77.69750977
488,12.94412518,77.69767761
489,12.94457817,77.6978302
490,12.94649315,77.69851685
491,12.94798088,77.69902802
492,12.95072842,77.69958496
493,12.95101261,77.699646
494,12.95211601,77.69980621
495,12.95628548,77.70115662
496,12.95456028,77.70066071
497,12.95450783,77.70067596
498,12.95445824,77.70066833
499,12.95445347,77.70066071
500,12.95361042,77.70044708
501,12.95291328,77.70027924
502,12.95208836,77.70011902
503,12.95162964,77.69998932
504,12.95019627,77.69971466
505,12.94991302,77.69968414
506,12.94952106,77.69961548
507,12.94864559,77.69945526
508,12.94750023,77.6991272
509,12.94740963,77.69909668
510,12.94489002,77.6980896
511,12.94369793,77.69769287
512,12.94260025,77.69718933
513,12.94257259,77.6971817
514,12.94213772,77.69694519
515,12.94210625,77.6969223
516,12.9420948,77.69691467
517,12.94100094,77.6962738
518,12.93908596,77.69506836
519,12.93906116,77.6950531
520,12.93896484,77.69499207
521,12.93837261,77.69443512
522,12.93792057,77.69394684
523,12.93789577,77.69392395
524,12.93788338,77.69390869
525,12.93618584,77.69207764
526,12.93595982,77.69181824
527,12.93593121,77.69178772
528,12.93577766,77.69161224
529,12.93548584,77.69130707
530,12.93455029,77.69026947
531,12.93435574,77.69006348
532,12.9328804,77.68847656
533,12.93212509,77.68746948
534,12.93377781,77.68927765
535,12.93453503,77.69005585
536,12.93483543,77.69037628
537,12.93634987,77.6920166
538,12.93830967,77.69407654
539,12.94174957,77.69659424
540,12.94225597,77.69687653
541,12.94341087,77.69747162
542,12.94521523,77.69810486
543,12.94623089,77.69844818
544,12.94700336,77.69872284
545,12.94744301,77.69886017
546,12.94807339,77.69905853
547,12.94852543,77.69915771
548,12.95055008,77.69954681
549,12.95145607,77.69969177
550,12.95230103,77.69987488
551,12.9527998,77.69998932
552,12.95368481,77.70011139
553,12.95457458,77.7003479
554,12.95685101,77.70111847
555,12.95645809,77.70121002
556,12.95581627,77.70104218
557,12.94901562,77.69954681
558,12.94869041,77.69947052
559,12.94833565,77.69939423
560,12.94533062,77.69827271
561,12.94350624,77.69763184
562,12.94251823,77.69716644
563,12.94061089,77.69607544
564,12.94026089,77.69585419
565,12.93959522,77.6954422
566,12.93827629,77.69432831
567,12.93600082,77.69187927
568,12.93577957,77.69160461
569,12.93552017,77.69132996
570,12.93544292,77.69124603
571,12.93541527,77.69120789
572,12.93535519,77.69114685
573,12.93532467,77.69111633
574,12.93470097,77.69039917
575,12.93463802,77.69033813
576,12.93405342,77.68972015
577,12.93360996,77.68920898
578,12.9332552,77.68881226
579,12.93268585,77.68820953
580,12.93190765,77.68756866
581,12.93163013,77.68724823
582,12.93144512,77.68701172
583,12.93066025,77.68583679
584,12.93218136,77.68751526
585,12.93218803,77.68752289
586,12.93222046,77.68756104
587,12.93458462,77.69009399
588,12.93526459,77.6907959
589,12.9363699,77.69207001
590,12.94036484,77.69568634
591,12.94159031,77.69649506
592,12.9434948,77.69747925
593,12.94541836,77.69814301
594,12.94550514,77.69816589
595,12.94569492,77.6982193
596,12.94651031,77.69850922
597,12.94659805,77.69853973
598,12.9470377,77.69867706
599,12.94813061,77.69907379
600,12.95211029,77.69979858
601,12.95259571,77.69993591
602,12.95386505,77.70016479
603,12.95572758,77.70098877
604,12.9551096,77.70079803
605,12.95186615,77.7000351
606,12.94868755,77.69944763
607,12.94701099,77.69893646
608,12.9457798,77.69849396
609,12.94558334,77.69844818
610,12.9451313,77.69830322
611,12.94440842,77.69803619
612,12.94412136,77.69793701
613,12.9437027,77.69780731
614,12.94278336,77.6974411
615,12.94155502,77.69670868
616,12.94119072,77.69650269
617,12.94013119,77.69586945
618,12.93939495,77.69538879
619,12.93887138,77.69504547
620,12.9368763,77.6929245
621,12.93555832,77.69134521
622,12.93455982,77.69026947
623,12.9331913,77.68875122
624,12.93272972,77.68827057
625,12.93070316,77.68618774
626,12.9320631,77.68740082
627,12.93354607,77.68898773
628,12.9339962,77.68947601
629,12.93406582,77.68955994
630,12.93517494,77.69074249
631,12.93568516,77.69129181
632,12.93642616,77.69213867
633,12.93819523,77.69394684
634,12.93828583,77.69405365
635,12.94027328,77.69565582
636,12.94571304,77.69824982
637,12.94588566,77.69831848
638,12.94695568,77.69868469
639,12.94756603,77.69891357
640,12.94773483,77.69898224
641,12.94792461,77.69904327
642,12.94801617,77.69907379
643,12.94829845,77.69915771
644,12.94984531,77.69941711
645,12.95014,77.69949341
646,12.95079517,77.69960022
647,12.95135784,77.69965363
648,12.95254135,77.69994354
649,12.95390797,77.70015717
650,12.95445633,77.70031738
651,12.95681953,77.70116425
652,12.95580101,77.70101929
653,12.95314121,77.70031738
654,12.95160007,77.69997406
655,12.95006561,77.69970703
656,12.94933796,77.6995697
657,12.9487133,77.69945526
658,12.94590759,77.69853973
659,12.94509029,77.69828796
660,12.94500828,77.69824982
661,12.94290257,77.69747925
662,12.93887997,77.69503784
663,12.93752289,77.69364929
664,12.93659019,77.69250488
665,12.93615818,77.69203186
666,12.93573284,77.69152832
667,12.93461132,77.69032288
668,12.92827988,77.68312073
669,12.92889023,77.68251038
670,12.92945576,77.68369293
671,12.9317112,77.68693542
672,12.93332481,77.68877411
673,12.93486786,77.69045258
674,12.93533325,77.69093323
675,12.93568134,77.69132233
676,12.94168568,77.6965332
677,12.94217014,77.69683838
678,12.94338608,77.69745636
679,12.94814777,77.69907379
680,12.94927979,77.69932556
681,12.9500246,77.69944763
682,12.95397282,77.70019531
683,12.95486832,77.70077515
684,12.95173073,77.69989777
685,12.95144081,77.69984436
686,12.95104122,77.69976807
687,12.94971466,77.69953156
688,12.9467802,77.69874573
689,12.94630146,77.69857788
690,12.9451046,77.69817352
691,12.94177628,77.69673157
692,12.94082069,77.69618988
693,12.9387207,77.69477081
694,12.93860626,77.694664
695,12.93847466,77.6945343
696,12.93833828,77.69439697
697,12.93751335,77.69348145
698,12.93745136,77.69340515
699,12.93715286,77.69307709
700,12.93695259,77.69284821
701,12.93627644,77.69207764
702,12.93601036,77.69177246
703,12.93515587,77.69086456
