,0,1
259,12.95703983,77.73843384
260,12.95703602,77.7386322
261,12.95701027,77.73989868
262,12.95702457,77.74016571
263,12.95702076,77.74054718
264,12.95700455,77.74128723
265,12.95700264,77.74137878
266,12.9569931,77.74189758
267,12.95699596,77.74235535
268,12.95697594,77.7434845
269,12.95696259,77.74359131
270,12.95691967,77.74378967
271,12.95689964,77.74388885
272,12.956808089999999,77.74428558
273,12.95676994,77.74442291
274,12.95674801,77.74490356
275,12.95763588,77.74578094
276,12.95878792,77.74633789
277,12.95903492,77.74645233
278,12.95910263,77.74649811
279,12.96035004,77.74716949
280,12.9610033,77.74750519
281,12.9635582,77.74825287
282,12.96587563,77.74898529
283,12.96608257,77.74904633
284,12.96653461,77.7491684
285,12.96660328,77.74919128
286,12.9674778,77.74945831
287,12.96830082,77.74965668
288,12.97084999,77.75006866
289,12.97146606,77.75014496
290,12.97314262,77.74758148
291,12.97318459,77.74749756
292,12.97338104,77.74726868
293,12.9736681,77.74708557
294,12.97427464,77.74676514
295,12.97316265,77.74813843
296,12.97245598,77.7498703
297,12.97181129,77.7502594
298,12.97126579,77.75019836
299,12.97096252,77.75063324
300,12.97095013,77.75069427
301,12.97085762,77.75125885
302,12.9708147,77.75154114
303,12.97069645,77.75231934
304,12.97248077,77.75344086
305,12.97287273,77.75388336
306,12.97281647,77.7542572
307,12.9724884,77.75576782
308,12.97179317,77.75587463
309,12.97199345,77.75592041
310,12.969755169999999,77.75398254
311,12.96969604,77.75218964
312,12.96972275,77.7516861
313,12.96325302,77.74822998
314,12.96002483,77.74705505
315,12.95911789,77.74648285
316,12.96225452,77.74781799
317,12.96704102,77.74932861
318,12.96770096,77.7494812
319,12.96846104,77.7496109
320,12.96921539,77.74977112
321,12.96976757,77.75083923
322,12.96969032,77.75270844
323,12.9696703,77.7527771
324,12.96939564,77.75377655
325,12.97240543,77.75456238
326,12.97192955,77.7558136
327,12.97194958,77.7544632
328,12.96968269,77.75231171
329,12.96968842,77.75223541
330,12.96973801,77.75115967
331,12.98154831,77.62319183
332,12.98003769,77.62198639
333,12.97667503,77.62033081
334,12.97662258,77.62030029
335,12.97703266,77.6193924
336,12.97720528,77.61933136
337,12.98154831,77.62319183
338,12.98003769,77.62198639
339,12.97667503,77.62033081
340,12.97662258,77.62030029
341,12.97703266,77.6193924
342,12.97720528,77.61933136
343,12.98154831,77.62319183
344,12.98003769,77.62198639
345,12.97667503,77.62033081
346,12.97662258,77.62030029
347,12.97703266,77.6193924
348,12.97720528,77.61933136
349,12.98519993,77.64366913
350,12.98421097,77.64097595
351,12.98336029,77.63865662
352,12.98327065,77.63837433
353,12.98284054,77.63730621
354,12.98265839,77.63657379
355,12.98261547,77.63628387
356,12.98209095,77.63222504
357,12.98204136,77.62601471
358,12.98519993,77.64366913
359,12.98421097,77.64097595
360,12.98336029,77.63865662
361,12.98327065,77.63837433
362,12.98284054,77.63730621
363,12.98265839,77.63657379
364,12.98261547,77.63628387
365,12.98209095,77.63222504
366,12.98204136,77.62601471
367,12.98519993,77.64366913
368,12.98421097,77.64097595
369,12.98336029,77.63865662
370,12.98327065,77.63837433
371,12.98284054,77.63730621
372,12.98265839,77.63657379
373,12.98261547,77.63628387
374,12.98209095,77.63222504
375,12.98204136,77.62601471
376,12.98519993,77.64366913
377,12.98421097,77.64097595
378,12.98336029,77.63865662
379,12.98327065,77.63837433
380,12.98284054,77.63730621
381,12.98265839,77.63657379
382,12.98261547,77.63628387
383,12.98209095,77.63222504
384,12.98204136,77.62601471
385,12.98774624,77.73160553
386,12.98895264,77.72722626
387,12.98774624,77.73160553
388,12.98895264,77.72722626
389,12.98774624,77.73160553
390,12.98895264,77.72722626
391,12.97603607,77.74203491
392,12.97577286,77.74222565
393,12.97583961,77.74202728
394,12.97589588,77.74183655
395,12.97556591,77.74304199
396,12.97463322,77.74656677
397,12.97603607,77.74203491
398,12.97577286,77.74222565
399,12.97583961,77.74202728
400,12.97589588,77.74183655
401,12.97556591,77.74304199
402,12.97463322,77.74656677
403,12.97603607,77.74203491
404,12.97577286,77.74222565
405,12.97583961,77.74202728
406,12.97589588,77.74183655
407,12.97556591,77.74304199
408,12.97463322,77.74656677
409,12.97603607,77.74203491
410,12.97577286,77.74222565
411,12.97583961,77.74202728
412,12.97589588,77.74183655
413,12.97556591,77.74304199
414,12.97463322,77.74656677
415,12.97603607,77.74203491
416,12.97577286,77.74222565
417,12.97583961,77.74202728
418,12.97589588,77.74183655
419,12.97556591,77.74304199
420,12.97463322,77.74656677
421,12.97603607,77.74203491
422,12.97577286,77.74222565
423,12.97583961,77.74202728
424,12.97589588,77.74183655
425,12.97556591,77.74304199
426,12.97463322,77.74656677
427,12.97603607,77.74203491
428,12.97577286,77.74222565
429,12.97583961,77.74202728
430,12.97589588,77.74183655
431,12.97556591,77.74304199
432,12.97463322,77.74656677
433,12.97603607,77.74203491
434,12.97577286,77.74222565
435,12.97583961,77.74202728
436,12.97589588,77.74183655
437,12.97556591,77.74304199
438,12.97463322,77.74656677
439,12.97603607,77.74203491
440,12.97577286,77.74222565
441,12.97583961,77.74202728
442,12.97589588,77.74183655
443,12.97556591,77.74304199
444,12.97463322,77.74656677
445,12.97603035,77.74205017
446,12.97529507,77.74620056
447,12.9202528,77.75704956
448,12.9202528,77.75704956
449,12.9202528,77.75704956
450,12.9202528,77.75704956
451,12.9202528,77.75704956
452,12.9202528,77.75704956
453,12.9202528,77.75704956
454,12.98003769,77.61425781
455,12.98087502,77.6102829
456,12.98137093,77.6102066
457,12.98159122,77.61004639
458,12.98166466,77.60984039
459,12.98174953,77.60958862
460,12.98213482,77.60839844
461,12.98225021,77.60808563
462,12.98003769,77.61425781
463,12.98087502,77.6102829
464,12.98137093,77.6102066
465,12.98159122,77.61004639
466,12.98166466,77.60984039
467,12.98174953,77.60958862
468,12.98213482,77.60839844
469,12.98225021,77.60808563
470,12.98003769,77.61425781
471,12.98087502,77.6102829
472,12.98137093,77.6102066
473,12.98159122,77.61004639
474,12.98166466,77.60984039
475,12.98174953,77.60958862
476,12.98213482,77.60839844
477,12.98225021,77.60808563
478,12.98003769,77.61425781
479,12.98087502,77.6102829
480,12.98137093,77.6102066
481,12.98159122,77.61004639
482,12.98166466,77.60984039
483,12.98174953,77.60958862
484,12.98213482,77.60839844
485,12.98225021,77.60808563
486,12.93476486,77.7588501
487,12.93766594,77.75991821
488,12.9425602,77.75639343
489,12.94266605,77.75618744
490,12.94347572,77.75297546
491,12.9434433,77.75185394
492,12.943326,77.7509079
493,12.94328976,77.75083923
494,12.94262123,77.74861908
495,12.94355965,77.74699402
496,12.94412613,77.74699402
497,12.94525528,77.74700165
498,12.94543552,77.74702454
499,12.94603634,77.74687958
500,12.94696999,77.74633789
501,12.94858837,77.7457428
502,12.94907284,77.74542236
503,12.94952011,77.745224
504,12.94960117,77.74520874
505,12.94976807,77.74517822
506,12.95028305,77.74497986
507,12.95108509,77.74481964
508,12.9556179,77.74445343
509,12.9560051,77.74465179
510,12.95602989,77.74465942
511,12.95617485,77.74476624
512,12.95680523,77.74565125
513,12.93476486,77.7588501
514,12.93766594,77.75991821
515,12.9425602,77.75639343
516,12.94266605,77.75618744
517,12.94347572,77.75297546
518,12.9434433,77.75185394
519,12.943326,77.7509079
520,12.94328976,77.75083923
521,12.94262123,77.74861908
522,12.94355965,77.74699402
523,12.94412613,77.74699402
524,12.94525528,77.74700165
525,12.94543552,77.74702454
526,12.94603634,77.74687958
527,12.94696999,77.74633789
528,12.94858837,77.7457428
529,12.94907284,77.74542236
530,12.94952011,77.745224
531,12.94960117,77.74520874
532,12.94976807,77.74517822
533,12.95028305,77.74497986
534,12.95108509,77.74481964
535,12.9556179,77.74445343
536,12.9560051,77.74465179
537,12.95602989,77.74465942
538,12.95617485,77.74476624
539,12.95680523,77.74565125
540,12.93476486,77.7588501
541,12.93766594,77.75991821
542,12.9425602,77.75639343
543,12.94266605,77.75618744
544,12.94347572,77.75297546
545,12.9434433,77.75185394
546,12.943326,77.7509079
547,12.94328976,77.75083923
548,12.94262123,77.74861908
549,12.94355965,77.74699402
550,12.94412613,77.74699402
551,12.94525528,77.74700165
552,12.94543552,77.74702454
553,12.94603634,77.74687958
554,12.94696999,77.74633789
555,12.94858837,77.7457428
556,12.94907284,77.74542236
557,12.94952011,77.745224
558,12.94960117,77.74520874
559,12.94976807,77.74517822
560,12.95028305,77.74497986
561,12.95108509,77.74481964
562,12.9556179,77.74445343
563,12.9560051,77.74465179
564,12.95602989,77.74465942
565,12.95617485,77.74476624
566,12.95680523,77.74565125
567,12.93476486,77.7588501
568,12.93766594,77.75991821
569,12.9425602,77.75639343
570,12.94266605,77.75618744
571,12.94347572,77.75297546
572,12.9434433,77.75185394
573,12.943326,77.7509079
574,12.94328976,77.75083923
575,12.94262123,77.74861908
576,12.94355965,77.74699402
577,12.94412613,77.74699402
578,12.94525528,77.74700165
579,12.94543552,77.74702454
580,12.94603634,77.74687958
581,12.94696999,77.74633789
582,12.94858837,77.7457428
583,12.94907284,77.74542236
584,12.94952011,77.745224
585,12.94960117,77.74520874
586,12.94976807,77.74517822
587,12.95028305,77.74497986
588,12.95108509,77.74481964
589,12.9556179,77.74445343
590,12.9560051,77.74465179
591,12.95602989,77.74465942
592,12.95617485,77.74476624
593,12.95680523,77.74565125
594,12.93476486,77.7588501
595,12.93766594,77.75991821
596,12.9425602,77.75639343
597,12.94266605,77.75618744
598,12.94347572,77.75297546
599,12.9434433,77.75185394
600,12.943326,77.7509079
601,12.94328976,77.75083923
602,12.94262123,77.74861908
603,12.94355965,77.74699402
604,12.94412613,77.74699402
605,12.94525528,77.74700165
606,12.94543552,77.74702454
607,12.94603634,77.74687958
608,12.94696999,77.74633789
609,12.94858837,77.7457428
610,12.94907284,77.74542236
611,12.94952011,77.745224
612,12.94960117,77.74520874
613,12.94976807,77.74517822
614,12.95028305,77.74497986
615,12.95108509,77.74481964
616,12.9556179,77.74445343
617,12.9560051,77.74465179
618,12.95602989,77.74465942
619,12.95617485,77.74476624
620,12.95680523,77.74565125
621,12.93476486,77.7588501
622,12.93766594,77.75991821
623,12.9425602,77.75639343
624,12.94266605,77.75618744
625,12.94347572,77.75297546
626,12.9434433,77.75185394
627,12.943326,77.7509079
628,12.94328976,77.75083923
629,12.94262123,77.74861908
630,12.94355965,77.74699402
631,12.94412613,77.74699402
632,12.94525528,77.74700165
633,12.94543552,77.74702454
634,12.94603634,77.74687958
635,12.94696999,77.74633789
636,12.94858837,77.7457428
637,12.94907284,77.74542236
638,12.94952011,77.745224
639,12.94960117,77.74520874
640,12.94976807,77.74517822
641,12.95028305,77.74497986
642,12.95108509,77.74481964
643,12.9556179,77.74445343
644,12.9560051,77.74465179
645,12.95602989,77.74465942
646,12.95617485,77.74476624
647,12.95680523,77.74565125
648,12.95666504,77.74478912
649,12.95344257,77.74410248
650,12.95012474,77.74507141
651,12.94888973,77.74562836
652,12.94758987,77.74615479
653,12.94062805,77.74716949
654,12.93311596,77.75790405
655,12.9375782,77.7477417
656,12.93789291,77.74686432
657,12.93826294,77.74690247
658,12.93988609,77.74732971
659,12.941183089999999,77.7470932
660,12.94141579,77.74705505
661,12.94732475,77.74620056
662,12.94972992,77.74514771
663,12.95053959,77.74487305
664,12.95531845,77.7443161
665,12.95556641,77.74442291
666,12.99137783,77.68776703
667,12.99332333,77.68579865
668,12.99137783,77.68776703
669,12.99332333,77.68579865
670,12.99137783,77.68776703
671,12.99332333,77.68579865
